order_id,customer_id,warehouse_id,workflow_type,preparation_time_min,packing_accuracy_pct,delivery_complaints,amount,status,signup_date,revenue,preparation_rate_per_hour,packing_accuracy_tier,delivery_complaint_quartile,packing_accuracy_score,preparation_speed_score,delivery_complaint_score,workflow_failure_score,warehouse_health_score
197,3805,W4,Picking,12.32,95.83,2,686.91,completed,2025-04-11,686.91,4.87,Good,Q4,9.58,1.22,5.0,0,64.1
198,1835,W3,Packing,16.66,97.7,1,419.35,completed,2024-11-27,419.35,3.6,Excellent,Q3,9.77,0.9,7.5,0,70.2
199,2517,W5,Packaging,19.39,83.12,4,124.19,completed,2025-11-20,124.19,3.09,Poor,Q4,8.31,0.77,0,0,46.0
200,1396,W5,Picking,9.36,88.21,1,222.01,completed,2023-04-14,222.01,6.41,Fair,Q3,8.82,1.6,7.5,0,68.6
201,3953,W3,Packing,7.04,98.75,3,794.68,cancelled,2024-10-02,,8.52,Excellent,Q4,9.88,2.13,2.5,10,46.2
202,1094,W2,Packaging,14.72,86.32,1,272.63,completed,2023-07-04,272.63,4.08,Fair,Q3,8.63,1.02,7.5,0,66.5
203,3679,W4,Packing,18.01,99.14,2,751.75,failed,2025-08-21,,3.33,Excellent,Q4,9.91,0.83,5.0,10,49.3
204,4128,W3,Picking,18.22,88.89,2,622.47,cancelled,2025-04-05,,3.29,Fair,Q4,8.89,0.82,5.0,10,45.7
205,4130,W3,Picking,13.43,95.28,0,436.05,completed,2026-01-31,436.05,4.47,Good,Q2,9.53,1.12,10.0,0,76.2
206,3284,W3,Picking,15.76,99.57,1,838.97,completed,2025-01-18,838.97,3.81,Excellent,Q3,9.96,0.95,7.5,0,71.0
207,3127,W2,Packaging,18.83,91.67,3,686.31,completed,2025-07-24,686.31,3.19,Fair,Q4,9.17,0.8,2.5,0,55.3
208,4028,W2,Packaging,21.91,89.19,1,842.16,completed,2024-09-04,842.16,2.74,Fair,Q3,8.92,0.68,7.5,0,66.7
209,2356,W5,Sorting,17.01,86.52,0,28.89,completed,2023-08-13,28.89,3.53,Fair,Q2,8.65,0.88,10.0,0,72.5
210,2943,W4,Sorting,16.01,92.76,0,37.25,pending,2024-06-27,,3.75,Good,Q2,9.28,0.94,10.0,5,67.3
211,1605,W5,Packaging,18.35,88.27,0,717.37,pending,2024-05-11,,3.27,Fair,Q2,8.83,0.82,10.0,5,65.5
212,1835,W1,Picking,10.76,93.42,1,359.82,completed,2025-04-20,359.82,5.58,Good,Q3,9.34,1.39,7.5,0,69.9
213,3712,W5,Packing,21.44,87.17,2,286.42,cancelled,2025-09-06,,2.8,Fair,Q4,8.72,0.7,5.0,10,44.8
214,2451,W5,Packing,24.2,92.69,4,300.84,completed,2024-06-25,300.84,2.48,Good,Q4,9.27,0.62,0,0,49.0
215,2183,W5,Packing,21.74,93.71,2,263.51,completed,2024-02-29,263.51,2.76,Good,Q4,9.37,0.69,5.0,0,62.0
216,2178,W4,Sorting,31.47,85.03,0,617.59,completed,2023-09-07,617.59,1.91,Fair,Q2,8.5,0.48,10.0,0,71.0
217,3925,W5,Packing,17.97,90.86,2,50.13,cancelled,2023-06-11,,3.34,Fair,Q4,9.09,0.83,5.0,10,46.4
218,2110,W3,Packing,15.42,93.65,0,706.34,completed,2026-02-25,706.34,3.89,Good,Q2,9.37,0.97,10.0,0,75.2
219,1953,W3,Packaging,17.39,91.65,3,203.44,completed,2023-04-18,203.44,3.45,Fair,Q4,9.17,0.86,2.5,0,55.5
220,3254,W1,Packing,21.0,88.64,1,129.78,completed,2023-11-20,129.78,2.86,Fair,Q3,8.86,0.71,7.5,0,66.5
221,1366,W4,Packing,21.02,100.0,0,773.13,completed,2026-03-21,773.13,2.85,Excellent,Q2,10.0,0.71,10.0,0,76.8
222,1148,W2,Picking,25.3,96.55,3,161.78,cancelled,2025-03-24,,2.37,Good,Q4,9.66,0.59,2.5,10,41.5
223,1439,W4,Packaging,27.49,94.25,1,489.25,failed,2024-11-17,,2.18,Good,Q3,9.43,0.55,7.5,10,53.1
224,4485,W3,Packing,17.72,89.2,0,798.7,failed,2025-10-29,,3.39,Fair,Q2,8.92,0.85,10.0,10,58.3
225,4017,W4,Sorting,20.46,95.25,0,170.48,completed,2024-11-21,170.48,2.93,Good,Q2,9.53,0.73,10.0,0,75.2
226,3110,W3,Packaging,18.58,99.88,0,705.54,completed,2024-11-02,705.54,3.23,Excellent,Q2,9.99,0.81,10.0,0,77.0
227,1964,W1,Packing,18.7,96.62,0,232.76,completed,2025-07-03,232.76,3.21,Good,Q2,9.66,0.8,10.0,0,75.8
228,3837,W3,Sorting,22.78,91.8,1,560.83,completed,2024-04-28,560.83,2.63,Fair,Q3,9.18,0.66,7.5,0,67.5
229,3827,W1,Picking,19.89,100.0,3,657.82,completed,2023-08-29,657.82,3.02,Excellent,Q4,10.0,0.75,2.5,0,58.1
230,4062,W3,Sorting,14.54,92.31,2,142.91,completed,2026-05-25,142.91,4.13,Good,Q4,9.23,1.03,5.0,0,62.4
231,3786,W3,Packing,25.38,90.19,2,651.15,completed,2026-05-05,651.15,2.36,Fair,Q4,9.02,0.59,5.0,0,60.5
232,4394,W1,Packing,8.75,88.83,3,108.69,completed,2026-01-26,108.69,6.86,Fair,Q4,8.88,1.71,2.5,0,56.6
233,3388,W5,Packaging,23.62,92.38,1,186.51,completed,2025-09-28,186.51,2.54,Good,Q3,9.24,0.64,7.5,0,67.7
234,1236,W1,Packing,17.28,90.0,1,396.43,pending,2026-02-18,,3.47,Fair,Q3,9.0,0.87,7.5,5,59.9
235,2411,W4,Sorting,10.89,98.18,1,52.82,pending,2023-05-11,,5.51,Excellent,Q3,9.82,1.38,7.5,5,64.1
236,2674,W5,Picking,13.23,99.76,2,41.5,failed,2024-01-04,,4.54,Excellent,Q4,9.98,1.13,5.0,10,50.3
237,3710,W2,Packing,24.83,87.35,2,82.01,completed,2026-01-09,82.01,2.42,Fair,Q4,8.73,0.6,5.0,0,59.6
238,1912,W2,Sorting,19.38,92.29,1,121.33,completed,2023-01-08,121.33,3.1,Good,Q3,9.23,0.77,7.5,0,68.0
239,1635,W1,Sorting,17.79,88.68,0,399.62,completed,2024-07-18,399.62,3.37,Fair,Q2,8.87,0.84,10.0,0,73.1
240,1064,W2,Picking,21.28,89.84,0,796.76,completed,2024-05-07,796.76,2.82,Fair,Q2,8.98,0.7,10.0,0,73.2
241,2647,W2,Picking,25.4,93.93,1,633.35,completed,2025-06-17,633.35,2.36,Good,Q3,9.39,0.59,7.5,0,68.1
242,1959,W2,Packaging,18.49,91.36,0,844.56,pending,2026-03-25,,3.24,Fair,Q2,9.14,0.81,10.0,5,66.5
243,3280,W3,Sorting,29.79,83.72,0,244.75,completed,2026-04-26,244.75,2.01,Poor,Q2,8.37,0.5,10.0,0,70.5
244,2561,W2,Packing,19.91,93.62,2,552.17,completed,2025-12-10,552.17,3.01,Good,Q4,9.36,0.75,5.0,0,62.1
245,3898,W3,Packing,17.22,96.13,0,203.16,completed,2023-10-23,203.16,3.48,Good,Q2,9.61,0.87,10.0,0,75.8
246,1994,W4,Picking,14.32,100.0,0,126.97,completed,2024-06-06,126.97,4.19,Excellent,Q2,10.0,1.05,10.0,0,77.6
247,2099,W2,Sorting,30.36,84.66,3,174.05,completed,2025-02-11,174.05,1.98,Poor,Q4,8.47,0.49,2.5,0,52.1
248,3289,W5,Picking,24.21,93.87,3,619.79,cancelled,2024-03-20,,2.48,Good,Q4,9.39,0.62,2.5,10,40.7
249,1480,W4,Packaging,10.15,100.0,3,818.33,cancelled,2025-09-07,,5.91,Excellent,Q4,10.0,1.48,2.5,10,45.0
250,2909,W2,Packaging,21.13,91.24,2,251.35,completed,2025-12-28,251.35,2.84,Fair,Q4,9.12,0.71,5.0,0,61.2
251,4439,W3,Sorting,13.56,91.52,4,407.02,completed,2024-10-17,407.02,4.42,Fair,Q4,9.15,1.11,0,0,49.8
252,1066,W2,Sorting,29.99,95.96,2,633.95,completed,2024-06-18,633.95,2.0,Good,Q4,9.6,0.5,5.0,0,62.3
253,3805,W5,Packing,22.8,91.33,1,474.79,completed,2024-11-22,474.79,2.63,Fair,Q3,9.13,0.66,7.5,0,67.4
254,4256,W3,Packing,16.61,90.78,0,155.48,failed,2024-12-22,,3.61,Fair,Q2,9.08,0.9,10.0,10,59.0
255,1138,W2,Packaging,8.88,91.65,0,64.04,pending,2023-06-02,,6.76,Fair,Q2,9.17,1.69,10.0,5,68.8
256,1037,W1,Picking,13.93,98.89,0,605.49,completed,2024-03-23,605.49,4.31,Excellent,Q2,9.89,1.08,10.0,0,77.3
257,1027,W5,Packing,16.13,84.6,0,422.36,completed,2025-12-25,422.36,3.72,Poor,Q2,8.46,0.93,10.0,0,71.9
258,1070,W5,Packing,17.76,85.45,1,831.2,completed,2025-10-25,831.2,3.38,Fair,Q3,8.54,0.84,7.5,0,65.7
259,2094,W4,Packaging,18.74,97.69,1,695.7,completed,2025-03-23,695.7,3.2,Excellent,Q3,9.77,0.8,7.5,0,69.9
260,2228,W1,Sorting,24.51,89.91,1,597.19,failed,2023-06-15,,2.45,Fair,Q3,8.99,0.61,7.5,10,51.7
261,4462,W1,Picking,11.73,100.0,0,84.04,completed,2025-06-07,84.04,5.12,Excellent,Q2,10.0,1.28,10.0,0,78.2
262,3835,W3,Picking,10.5,98.93,0,767.56,cancelled,2026-03-06,,5.71,Excellent,Q2,9.89,1.43,10.0,10,63.2
263,4483,W4,Sorting,28.38,97.81,2,42.47,completed,2024-10-06,42.47,2.11,Excellent,Q4,9.78,0.53,5.0,0,63.1
264,1315,W1,Packaging,13.19,95.59,0,347.58,completed,2024-09-04,347.58,4.55,Good,Q2,9.56,1.14,10.0,0,76.3
265,4237,W2,Packaging,24.4,86.12,0,632.69,completed,2023-06-10,632.69,2.46,Fair,Q2,8.61,0.61,10.0,0,71.7
266,4149,W5,Sorting,21.56,79.75,3,299.39,completed,2026-06-11,299.39,2.78,Poor,Q4,7.97,0.7,2.5,0,50.9
267,3265,W5,Packing,18.33,93.63,2,205.5,failed,2025-02-07,,3.27,Good,Q4,9.36,0.82,5.0,10,47.3
268,4268,W4,Packaging,11.05,95.5,0,531.54,completed,2024-05-19,531.54,5.43,Good,Q2,9.55,1.36,10.0,0,76.8
269,1374,W1,Picking,9.42,100.0,1,316.18,completed,2023-01-11,316.18,6.37,Excellent,Q3,10.0,1.59,7.5,0,72.7
270,2838,W3,Packing,22.3,93.44,1,171.47,completed,2026-02-14,171.47,2.69,Good,Q3,9.34,0.67,7.5,0,68.1
271,1050,W5,Packing,26.97,91.31,0,736.2,completed,2024-08-20,736.2,2.22,Fair,Q2,9.13,0.56,10.0,0,73.4
272,1994,W4,Packing,11.99,94.69,0,843.93,pending,2026-03-17,,5.0,Good,Q2,9.47,1.25,10.0,5,68.8
273,2130,W5,Packaging,22.92,92.27,1,154.62,completed,2025-05-12,154.62,2.62,Good,Q3,9.23,0.65,7.5,0,67.7
274,3030,W3,Packing,20.99,87.52,3,616.95,pending,2026-05-01,,2.86,Fair,Q4,8.75,0.71,2.5,5,46.2
275,2349,W5,Packaging,21.38,89.85,0,332.21,completed,2025-06-20,332.21,2.81,Fair,Q2,8.98,0.7,10.0,0,73.2
276,2313,W3,Packing,24.05,100.0,0,128.66,pending,2026-05-20,,2.49,Excellent,Q2,10.0,0.62,10.0,5,69.0
277,3358,W2,Packing,33.44,87.78,1,424.99,completed,2024-05-11,424.99,1.79,Fair,Q3,8.78,0.45,7.5,0,65.6
278,1818,W3,Packing,25.65,94.55,0,793.28,completed,2026-04-27,793.28,2.34,Good,Q2,9.46,0.58,10.0,0,74.6
279,2193,W5,Packaging,9.24,86.44,0,381.11,completed,2023-05-22,381.11,6.49,Fair,Q2,8.64,1.62,10.0,0,74.3
280,2733,W4,Packing,18.87,94.51,1,143.71,completed,2025-02-11,143.71,3.18,Good,Q3,9.45,0.79,7.5,0,68.8
281,3226,W1,Packing,12.58,95.13,0,592.58,failed,2023-03-17,,4.77,Good,Q2,9.51,1.19,10.0,10,61.3
282,3509,W3,Picking,15.93,96.47,2,153.89,completed,2023-04-01,153.89,3.77,Good,Q4,9.65,0.94,5.0,0,63.6
283,4059,W5,Packing,17.23,94.82,2,200.37,failed,2025-11-28,,3.48,Good,Q4,9.48,0.87,5.0,10,47.9
284,3049,W5,Packaging,22.41,84.17,3,506.47,completed,2023-11-05,506.47,2.68,Poor,Q4,8.42,0.67,2.5,0,52.4
285,2426,W3,Picking,13.23,100.0,2,624.68,completed,2024-09-30,624.68,4.54,Excellent,Q4,10.0,1.13,5.0,0,65.3
286,3957,W3,Packing,23.05,90.03,1,96.52,pending,2025-07-15,,2.6,Fair,Q3,9.0,0.65,7.5,5,59.4
287,1673,W3,Picking,17.31,94.56,1,580.41,completed,2024-05-14,580.41,3.47,Good,Q3,9.46,0.87,7.5,0,69.0
288,4267,W5,Packaging,15.13,87.45,2,400.82,completed,2025-04-09,400.82,3.97,Fair,Q4,8.75,0.99,5.0,0,60.6
289,2592,W2,Packaging,18.89,91.4,0,509.49,completed,2023-01-10,509.49,3.18,Fair,Q2,9.14,0.79,10.0,0,74.0
290,4274,W2,Packaging,17.82,88.96,0,497.09,completed,2026-01-04,497.09,3.37,Fair,Q2,8.9,0.84,10.0,0,73.2
291,3445,W2,Sorting,18.04,89.12,2,548.66,completed,2025-03-06,548.66,3.33,Fair,Q4,8.91,0.83,5.0,0,60.8
292,4333,W5,Packing,16.95,84.14,3,530.5,completed,2024-09-01,530.5,3.54,Poor,Q4,8.41,0.88,2.5,0,52.9
293,2591,W5,Picking,18.37,94.02,2,133.03,completed,2025-05-06,133.03,3.27,Good,Q4,9.4,0.82,5.0,0,62.5
294,3642,W5,Packaging,24.24,85.41,2,463.71,completed,2023-12-21,463.71,2.48,Fair,Q4,8.54,0.62,5.0,0,58.9
295,1039,W5,Packaging,23.76,92.18,1,314.8,completed,2025-09-19,314.8,2.53,Good,Q3,9.22,0.63,7.5,0,67.6
296,3804,W2,Packaging,20.5,95.62,1,428.3,pending,2025-10-04,,2.93,Good,Q3,9.56,0.73,7.5,5,61.5
297,3202,W4,Packing,18.09,96.0,1,244.5,completed,2024-08-14,244.5,3.32,Good,Q3,9.6,0.83,7.5,0,69.4
298,3345,W2,Packing,16.45,90.76,0,441.52,completed,2023-08-22,441.52,3.65,Fair,Q2,9.08,0.91,10.0,0,74.1
299,4014,W3,Sorting,19.76,85.15,0,370.0,completed,2024-05-21,370.0,3.04,Fair,Q2,8.52,0.76,10.0,0,71.7
300,1480,W3,Picking,17.66,92.12,2,381.62,completed,2024-04-30,381.62,3.4,Good,Q4,9.21,0.85,5.0,0,61.9
301,4299,W2,Sorting,17.73,85.6,0,694.3,cancelled,2023-05-02,,3.38,Fair,Q2,8.56,0.85,10.0,10,57.1
302,2198,W5,Sorting,16.96,84.81,1,832.47,completed,2024-08-15,832.47,3.54,Poor,Q3,8.48,0.88,7.5,0,65.6
303,2685,W5,Sorting,12.11,86.02,2,641.33,failed,2023-05-02,,4.95,Fair,Q4,8.6,1.24,5.0,10,45.7
304,2013,W3,Packaging,15.12,96.11,1,283.95,completed,2025-03-15,283.95,3.97,Good,Q3,9.61,0.99,7.5,0,69.9
305,1381,W4,Packaging,15.79,100.0,0,749.9,completed,2025-04-05,749.9,3.8,Excellent,Q2,10.0,0.95,10.0,0,77.4
306,3383,W5,Sorting,24.91,89.96,1,422.52,completed,2023-01-06,422.52,2.41,Fair,Q3,9.0,0.6,7.5,0,66.8
307,4378,W1,Packing,14.43,87.23,1,823.39,completed,2024-03-09,823.39,4.16,Fair,Q3,8.72,1.04,7.5,0,66.9
308,4491,W4,Sorting,13.37,92.64,2,124.05,completed,2025-09-20,124.05,4.49,Good,Q4,9.26,1.12,5.0,0,62.7
309,2869,W3,Picking,9.72,90.98,3,146.92,completed,2023-01-02,146.92,6.17,Fair,Q4,9.1,1.54,2.5,0,56.9
310,2122,W4,Packaging,17.58,100.0,0,267.06,failed,2023-07-11,,3.41,Excellent,Q2,10.0,0.85,10.0,10,62.1
311,4093,W3,Sorting,15.7,86.93,3,621.2,completed,2024-04-24,621.2,3.82,Fair,Q4,8.69,0.96,2.5,0,54.1
312,1926,W4,Picking,17.44,100.0,0,125.8,completed,2025-11-29,125.8,3.44,Excellent,Q2,10.0,0.86,10.0,0,77.2
313,1937,W4,Picking,13.79,99.89,1,413.88,completed,2025-02-23,413.88,4.35,Excellent,Q3,9.99,1.09,7.5,0,71.4
314,4331,W1,Picking,9.88,95.03,1,334.57,completed,2023-09-30,334.57,6.07,Good,Q3,9.5,1.52,7.5,0,70.8
315,1620,W2,Picking,26.04,93.11,0,539.45,completed,2025-04-23,539.45,2.3,Good,Q2,9.31,0.58,10.0,0,74.0
316,3414,W5,Packing,24.54,90.17,2,643.29,cancelled,2025-02-25,,2.44,Fair,Q4,9.02,0.61,5.0,10,45.6
317,3488,W3,Packing,20.77,96.18,2,516.01,completed,2024-08-06,516.01,2.89,Good,Q4,9.62,0.72,5.0,0,63.0
318,3646,W1,Sorting,22.01,90.78,0,342.11,completed,2023-04-22,342.11,2.73,Fair,Q2,9.08,0.68,10.0,0,73.5
319,2479,W2,Packing,21.0,95.79,4,25.08,completed,2024-10-10,25.08,2.86,Good,Q4,9.58,0.71,0,0,50.3
320,4124,W2,Packing,25.12,86.63,1,585.26,cancelled,2025-08-22,,2.39,Fair,Q3,8.66,0.6,7.5,10,50.6
321,2173,W1,Picking,19.27,97.54,3,347.31,completed,2025-10-23,347.31,3.11,Excellent,Q4,9.75,0.78,2.5,0,57.3
322,2136,W4,Packing,11.3,99.81,1,529.4,completed,2023-06-21,529.4,5.31,Excellent,Q3,9.98,1.33,7.5,0,72.0
323,4418,W3,Picking,19.03,100.0,0,544.64,completed,2023-05-16,544.64,3.15,Excellent,Q2,10.0,0.79,10.0,0,77.0
324,2779,W3,Packing,17.07,94.49,0,86.99,pending,2023-08-26,,3.51,Good,Q2,9.45,0.88,10.0,5,67.8
325,1671,W4,Picking,14.77,91.64,2,600.75,completed,2025-10-13,600.75,4.06,Fair,Q4,9.16,1.02,5.0,0,62.1
326,1483,W3,Sorting,24.75,96.77,3,239.42,completed,2023-03-02,239.42,2.42,Good,Q4,9.68,0.61,2.5,0,56.7
327,2475,W3,Packing,25.47,96.17,0,395.09,completed,2023-04-24,395.09,2.36,Good,Q2,9.62,0.59,10.0,0,75.1
328,3960,W4,Packaging,15.47,96.34,1,494.22,completed,2023-08-25,494.22,3.88,Good,Q3,9.63,0.97,7.5,0,69.9
329,1144,W2,Picking,21.24,90.53,0,140.32,completed,2026-02-06,140.32,2.82,Fair,Q2,9.05,0.71,10.0,0,73.5
330,1319,W4,Packaging,17.27,90.88,1,241.5,completed,2026-03-16,241.5,3.47,Fair,Q3,9.09,0.87,7.5,0,67.7
331,1282,W3,Picking,18.97,94.95,2,811.66,completed,2025-08-10,811.66,3.16,Good,Q4,9.5,0.79,5.0,0,62.7
332,3309,W3,Sorting,6.1,91.42,1,182.56,completed,2024-09-14,182.56,9.84,Fair,Q3,9.14,2.46,7.5,0,71.9
333,4114,W5,Packaging,16.11,86.96,1,766.87,completed,2024-05-17,766.87,3.72,Fair,Q3,8.7,0.93,7.5,0,66.5
334,3840,W2,Picking,15.54,97.74,1,546.01,failed,2023-01-20,,3.86,Excellent,Q3,9.77,0.97,7.5,10,55.4
335,2719,W3,Picking,10.57,100.0,0,835.9,pending,2025-10-04,,5.68,Excellent,Q2,10.0,1.42,10.0,5,71.1
336,3128,W1,Packaging,20.17,100.0,2,764.24,completed,2025-04-25,764.24,2.97,Excellent,Q4,10.0,0.74,5.0,0,64.4
337,3325,W3,Packing,20.13,94.61,2,77.48,failed,2023-05-08,,2.98,Good,Q4,9.46,0.75,5.0,10,47.5
338,3870,W4,Packaging,23.29,96.16,2,683.68,completed,2024-10-30,683.68,2.58,Good,Q4,9.62,0.64,5.0,0,62.8
339,1673,W3,Packing,21.2,94.92,1,144.77,completed,2025-07-09,144.77,2.83,Good,Q3,9.49,0.71,7.5,0,68.7
340,2262,W4,Sorting,11.69,83.62,0,188.38,completed,2025-08-06,188.38,5.13,Poor,Q2,8.36,1.28,10.0,0,72.5
341,2342,W3,Picking,17.91,93.21,0,194.54,completed,2023-10-31,194.54,3.35,Good,Q2,9.32,0.84,10.0,0,74.7
342,4359,W1,Packaging,10.47,94.49,1,264.53,failed,2023-12-23,,5.73,Good,Q3,9.45,1.43,7.5,10,55.4
343,1497,W1,Packing,11.67,92.86,1,677.83,cancelled,2023-01-25,,5.14,Good,Q3,9.29,1.29,7.5,10,54.5
344,3640,W1,Packaging,18.3,97.22,0,541.3,completed,2023-06-22,541.3,3.28,Excellent,Q2,9.72,0.82,10.0,0,76.1
345,1376,W5,Sorting,38.06,93.02,2,690.76,cancelled,2024-11-10,,1.58,Good,Q4,9.3,0.39,5.0,10,46.0
346,3967,W1,Picking,22.62,100.0,1,376.69,failed,2025-03-19,,2.65,Excellent,Q3,10.0,0.66,7.5,10,55.4
347,1608,W4,Picking,11.01,99.86,1,387.42,completed,2023-03-12,387.42,5.45,Excellent,Q3,9.99,1.36,7.5,0,72.1
348,1359,W5,Packaging,18.82,81.22,1,414.99,completed,2024-07-26,414.99,3.19,Poor,Q3,8.12,0.8,7.5,0,64.2
349,1079,W4,Packaging,10.82,90.82,0,468.95,completed,2025-02-22,468.95,5.55,Fair,Q2,9.08,1.39,10.0,0,75.3
350,2590,W3,Packing,34.22,84.91,1,434.5,completed,2024-07-07,434.5,1.75,Poor,Q3,8.49,0.44,7.5,0,64.6
351,3168,W2,Picking,20.86,100.0,1,842.93,completed,2025-01-02,842.93,2.88,Excellent,Q3,10.0,0.72,7.5,0,70.5
352,4343,W5,Packaging,19.29,94.23,2,237.55,failed,2023-04-25,,3.11,Good,Q4,9.42,0.78,5.0,10,47.4
353,3857,W2,Packing,25.74,83.56,2,688.19,completed,2025-01-04,688.19,2.33,Poor,Q4,8.36,0.58,5.0,0,58.2
354,1771,W5,Picking,25.79,88.21,2,133.66,completed,2025-10-05,133.66,2.33,Fair,Q4,8.82,0.58,5.0,0,59.8
355,2358,W5,Sorting,24.45,87.12,1,414.12,completed,2026-06-11,414.12,2.45,Fair,Q3,8.71,0.61,7.5,0,65.8
356,1243,W2,Packaging,19.4,94.17,3,739.96,completed,2023-02-14,739.96,3.09,Good,Q4,9.42,0.77,2.5,0,56.1
357,2620,W2,Packaging,25.66,84.47,2,801.51,pending,2026-04-15,,2.34,Poor,Q4,8.45,0.58,5.0,5,51.0
358,4243,W1,Sorting,17.61,94.33,1,807.16,completed,2025-09-24,807.16,3.41,Good,Q3,9.43,0.85,7.5,0,68.9
359,4336,W3,Packaging,7.89,91.41,0,570.72,completed,2023-12-26,570.72,7.6,Fair,Q2,9.14,1.9,10.0,0,76.7
360,3875,W4,Sorting,15.12,93.01,2,16.5,pending,2026-03-19,,3.97,Good,Q4,9.3,0.99,5.0,5,55.0
361,3032,W4,Picking,11.42,100.0,0,101.93,completed,2023-10-16,101.93,5.25,Excellent,Q2,10.0,1.31,10.0,0,78.3
362,1363,W3,Picking,11.8,98.81,0,754.24,completed,2024-11-18,754.24,5.08,Excellent,Q2,9.88,1.27,10.0,0,77.8
363,2580,W4,Picking,15.21,99.7,0,16.07,completed,2025-06-16,16.07,3.94,Excellent,Q2,9.97,0.99,10.0,0,77.4
364,1415,W4,Packaging,18.79,92.5,0,470.93,cancelled,2025-09-08,,3.19,Good,Q2,9.25,0.8,10.0,10,59.4
365,1303,W5,Packaging,29.65,92.96,1,809.64,completed,2024-12-01,809.64,2.02,Good,Q3,9.3,0.51,7.5,0,67.6
366,2384,W2,Packing,24.81,98.6,3,831.66,completed,2026-05-01,831.66,2.42,Excellent,Q4,9.86,0.6,2.5,0,57.3
367,2356,W5,Packing,14.99,91.04,0,59.72,completed,2024-02-25,59.72,4.0,Fair,Q2,9.1,1.0,10.0,0,74.3
368,2153,W2,Packing,17.27,88.97,0,236.5,completed,2024-09-01,236.5,3.47,Fair,Q2,8.9,0.87,10.0,0,73.3
369,2206,W2,Picking,10.19,89.46,2,372.05,completed,2026-05-14,372.05,5.89,Fair,Q4,8.95,1.47,5.0,0,62.5
370,2939,W4,Packaging,20.29,97.92,2,830.84,completed,2023-08-25,830.84,2.96,Excellent,Q4,9.79,0.74,5.0,0,63.6
371,2562,W3,Packing,21.3,91.77,0,324.8,completed,2025-01-26,324.8,2.82,Fair,Q2,9.18,0.7,10.0,0,73.9
372,3311,W2,Packing,16.75,87.19,2,713.96,completed,2023-05-07,713.96,3.58,Fair,Q4,8.72,0.9,5.0,0,60.3
373,4443,W2,Picking,15.33,96.95,3,477.26,completed,2025-03-03,477.26,3.91,Good,Q4,9.7,0.98,2.5,0,57.6
374,1965,W5,Packing,20.38,84.98,0,493.22,failed,2025-09-02,,2.94,Poor,Q2,8.5,0.74,10.0,10,56.6
375,3540,W3,Picking,17.21,95.56,0,492.19,completed,2023-10-29,492.19,3.49,Good,Q2,9.56,0.87,10.0,0,75.6
376,1516,W1,Packing,14.99,100.0,0,690.06,completed,2023-03-29,690.06,4.0,Excellent,Q2,10.0,1.0,10.0,0,77.5
377,3978,W4,Picking,2.0,100.0,0,230.34,failed,2023-05-18,,30.0,Excellent,Q2,10.0,7.5,10.0,10,78.8
378,1050,W1,Packing,10.81,87.13,0,448.94,completed,2026-06-30,448.94,5.55,Fair,Q2,8.71,1.39,10.0,0,74.0
379,1432,W5,Packing,25.41,92.78,0,98.67,completed,2026-02-26,98.67,2.36,Good,Q2,9.28,0.59,10.0,0,74.0
380,3682,W1,Sorting,12.38,98.78,0,235.55,cancelled,2025-09-21,,4.85,Excellent,Q2,9.88,1.21,10.0,10,62.6
381,2357,W5,Packing,21.16,90.8,0,47.38,completed,2024-05-01,47.38,2.84,Fair,Q2,9.08,0.71,10.0,0,73.6
382,2241,W1,Packing,12.75,95.25,0,697.52,cancelled,2024-09-28,,4.71,Good,Q2,9.53,1.18,10.0,10,61.3
383,4170,W3,Packing,12.87,83.86,1,636.01,cancelled,2024-10-19,,4.66,Poor,Q3,8.39,1.17,7.5,10,51.0
384,2667,W3,Packing,22.39,97.36,1,777.72,completed,2025-09-19,777.72,2.68,Excellent,Q3,9.74,0.67,7.5,0,69.5
385,4486,W5,Sorting,19.87,86.57,1,128.27,pending,2025-12-09,,3.02,Fair,Q3,8.66,0.75,7.5,5,58.4
386,1135,W5,Picking,25.31,93.2,0,63.12,completed,2025-07-23,63.12,2.37,Good,Q2,9.32,0.59,10.0,0,74.1
387,1125,W1,Sorting,17.4,100.0,0,118.43,completed,2024-05-10,118.43,3.45,Excellent,Q2,10.0,0.86,10.0,0,77.2
388,2432,W3,Packing,17.97,97.25,3,505.05,completed,2024-12-06,505.05,3.34,Excellent,Q4,9.72,0.83,2.5,0,57.3
389,1877,W2,Sorting,20.26,85.26,1,492.84,pending,2024-03-29,,2.96,Fair,Q3,8.53,0.74,7.5,5,58.0
390,4143,W2,Packaging,21.95,90.32,1,666.55,completed,2023-01-19,666.55,2.73,Fair,Q3,9.03,0.68,7.5,0,67.1
391,3905,W4,Packaging,15.88,96.09,0,270.06,completed,2024-07-17,270.06,3.78,Good,Q2,9.61,0.94,10.0,0,76.0
392,3132,W4,Packing,26.04,92.79,1,267.29,cancelled,2025-03-24,,2.3,Good,Q3,9.28,0.58,7.5,10,52.7
393,2157,W5,Picking,32.83,91.26,2,510.8,completed,2024-09-03,510.8,1.83,Fair,Q4,9.13,0.46,5.0,0,60.6
394,2069,W1,Packing,12.17,100.0,0,734.35,completed,2024-09-03,734.35,4.93,Excellent,Q2,10.0,1.23,10.0,0,78.1
